IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,3.48
47.236.109.115,2052,2052,false,SIN,Asia Pacific,Singapore,14,3.48
47.236.172.41,2052,2052,false,SIN,Asia Pacific,Singapore,11,3.44
8.219.87.34,2052,2052,false,SIN,Asia Pacific,Singapore,8,3.43
47.245.37.29,2052,2052,false,NRT,Asia Pacific,Tokyo,72,3.41
47.245.56.121,2052,2052,false,NRT,Asia Pacific,Tokyo,77,3.41
8.219.111.147,2052,2052,false,SIN,Asia Pacific,Singapore,9,3.39
47.236.166.131,2052,2052,false,SIN,Asia Pacific,Singapore,12,3.37
47.245.12.179,2052,2052,false,NRT,Asia Pacific,Tokyo,83,3.36
47.245.2.231,2052,2052,false,NRT,Asia Pacific,Tokyo,80,3.35
8.219.89.201,2052,2052,false,SIN,Asia Pacific,Singapore,6,3.35
8.222.224.17,2052,2052,false,SIN,Asia Pacific,Singapore,9,3.32
8.222.169.182,2052,2052,false,SIN,Asia Pacific,Singapore,12,3.32
47.236.233.166,2052,2052,false,SIN,Asia Pacific,Singapore,13,3.30
8.219.186.22,2052,2052,false,SIN,Asia Pacific,Singapore,5,3.29
47.236.106.234,2052,2052,false,SIN,Asia Pacific,Singapore,15,3.26
8.219.152.195,2052,2052,false,SIN,Asia Pacific,Singapore,10,3.25
47.236.15.121,2052,2052,false,SIN,Asia Pacific,Singapore,4,3.24
8.219.210.226,2052,2052,false,SIN,Asia Pacific,Singapore,10,3.24
47.236.206.153,2052,2052,false,SIN,Asia Pacific,Singapore,7,3.23
47.236.83.239,2052,2052,false,SIN,Asia Pacific,Singapore,4,3.22
47.236.201.98,2052,2052,false,SIN,Asia Pacific,Singapore,14,3.22
47.245.11.216,2052,2052,false,NRT,Asia Pacific,Tokyo,82,3.20
47.236.78.57,2052,2052,false,SIN,Asia Pacific,Singapore,7,3.18
8.222.145.110,2052,2052,false,SIN,Asia Pacific,Singapore,14,3.16
8.219.236.8,2052,2052,false,SIN,Asia Pacific,Singapore,8,3.16
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,9,3.16
8.219.151.193,2052,2052,false,SIN,Asia Pacific,Singapore,8,3.16
47.245.53.101,2052,2052,false,NRT,Asia Pacific,Tokyo,73,3.14
8.218.105.223,2052,2052,false,HKG,Asia Pacific,Hong Kong,33,3.13
8.222.208.83,2052,2052,false,SIN,Asia Pacific,Singapore,11,3.13
8.219.253.114,2052,2052,false,SIN,Asia Pacific,Singapore,9,3.12
8.219.247.203,2052,2052,false,SIN,Asia Pacific,Singapore,4,3.10
8.219.174.213,2052,2052,false,SIN,Asia Pacific,Singapore,7,3.09
8.219.236.8,2052,2052,false,SIN,Asia Pacific,Singapore,8,3.08
47.245.114.163,2052,2052,false,SIN,Asia Pacific,Singapore,4,3.08
8.219.153.136,2052,2052,false,SIN,Asia Pacific,Singapore,9,3.05
8.219.170.58,2052,2052,false,SIN,Asia Pacific,Singapore,6,3.04
47.245.41.69,2052,2052,false,NRT,Asia Pacific,Tokyo,82,2.98
8.219.90.196,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.97
8.222.168.155,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.97
8.219.175.127,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.96
47.245.11.108,2052,2052,false,NRT,Asia Pacific,Tokyo,72,2.96
8.219.208.69,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.95
47.245.59.244,2052,2052,false,NRT,Asia Pacific,Tokyo,72,2.93
47.236.166.84,2052,2052,false,SIN,Asia Pacific,Singapore,16,2.93
8.219.198.34,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.92
47.236.171.20,2052,2052,false,SIN,Asia Pacific,Singapore,4,2.90
8.219.218.21,2052,2052,false,SIN,Asia Pacific,Singapore,10,2.89
8.219.240.160,2052,2052,false,SIN,Asia Pacific,Singapore,7,2.89
47.236.253.41,2052,2052,false,SIN,Asia Pacific,Singapore,12,2.88
8.222.221.86,2052,2052,false,SIN,Asia Pacific,Singapore,14,2.87
8.219.139.86,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.82
47.245.5.169,2052,2052,false,NRT,Asia Pacific,Tokyo,83,2.82
8.219.126.3,2052,2052,false,SIN,Asia Pacific,Singapore,12,2.79
8.219.122.96,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.78
8.219.75.44,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.77
8.222.212.116,2052,2052,false,SIN,Asia Pacific,Singapore,9,2.76
8.219.113.232,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.76
47.236.184.14,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.75
8.219.94.44,2052,2052,false,SIN,Asia Pacific,Singapore,7,2.75
8.219.161.129,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.75
8.222.227.191,2052,2052,false,SIN,Asia Pacific,Singapore,13,2.74
8.219.115.215,2052,2052,false,SIN,Asia Pacific,Singapore,10,2.74
8.219.102.252,2052,2052,false,SIN,Asia Pacific,Singapore,16,2.73
47.245.37.89,2052,2052,false,NRT,Asia Pacific,Tokyo,82,2.72
47.245.54.58,2052,2052,false,NRT,Asia Pacific,Tokyo,82,2.72
8.219.141.174,2052,2052,false,SIN,Asia Pacific,Singapore,11,2.70
47.245.54.197,2052,2052,false,NRT,Asia Pacific,Tokyo,81,2.64
47.245.12.38,2052,2052,false,NRT,Asia Pacific,Tokyo,80,2.64
47.245.59.133,2052,2052,false,NRT,Asia Pacific,Tokyo,76,2.64
47.245.15.39,2052,2052,false,NRT,Asia Pacific,Tokyo,80,2.62
47.236.104.98,2052,2052,false,SIN,Asia Pacific,Singapore,12,2.60
8.219.183.31,2052,2052,false,SIN,Asia Pacific,Singapore,7,2.59
47.245.3.137,2052,2052,false,NRT,Asia Pacific,Tokyo,85,2.59
8.219.170.180,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.57
8.222.164.209,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.56
8.222.175.78,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.52
8.219.99.8,2052,2052,false,SIN,Asia Pacific,Singapore,11,2.50
8.222.253.235,2052,2052,false,SIN,Asia Pacific,Singapore,13,2.50
47.245.30.208,2052,2052,false,NRT,Asia Pacific,Tokyo,71,2.50
47.245.28.255,2052,2052,false,NRT,Asia Pacific,Tokyo,79,2.49
8.219.90.32,2052,2052,false,SIN,Asia Pacific,Singapore,9,2.47
47.245.30.144,2052,2052,false,NRT,Asia Pacific,Tokyo,83,2.46
8.219.245.232,2052,2052,false,SIN,Asia Pacific,Singapore,10,2.46
8.219.13.143,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.46
8.219.77.222,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.45
8.219.77.91,2052,2052,false,SIN,Asia Pacific,Singapore,10,2.44
8.222.133.247,2052,2052,false,SIN,Asia Pacific,Singapore,9,2.44
8.222.164.44,2052,2052,false,SIN,Asia Pacific,Singapore,11,2.44
47.74.49.62,2052,2052,false,NRT,Asia Pacific,Tokyo,69,2.42
8.222.249.98,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.42
47.236.7.211,2052,2052,false,SIN,Asia Pacific,Singapore,16,2.41
8.219.249.148,2052,2052,false,SIN,Asia Pacific,Singapore,7,2.40
8.222.160.176,2052,2052,false,SIN,Asia Pacific,Singapore,4,2.40
47.245.10.164,2052,2052,false,NRT,Asia Pacific,Tokyo,80,2.38
8.222.221.109,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.38
8.219.1.92,2052,2052,false,SIN,Asia Pacific,Singapore,10,2.37
47.245.58.175,2052,2052,false,NRT,Asia Pacific,Tokyo,84,2.36
47.236.198.189,2052,2052,false,SIN,Asia Pacific,Singapore,11,2.36
8.222.155.242,2052,2052,false,SIN,Asia Pacific,Singapore,12,2.36
8.222.168.234,2052,2052,false,SIN,Asia Pacific,Singapore,10,2.35
8.219.100.155,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.34
8.222.219.34,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.34
47.245.11.62,2052,2052,false,NRT,Asia Pacific,Tokyo,81,2.34
8.222.167.8,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.33
8.219.121.87,2052,2052,false,SIN,Asia Pacific,Singapore,7,2.32
8.219.159.232,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.31
8.222.154.227,2052,2052,false,SIN,Asia Pacific,Singapore,13,2.31
8.219.56.205,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.30
47.245.8.185,2052,2052,false,NRT,Asia Pacific,Tokyo,80,2.29
47.236.193.208,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.28
8.219.40.255,2052,2052,false,SIN,Asia Pacific,Singapore,9,2.28
47.245.56.207,2052,2052,false,NRT,Asia Pacific,Tokyo,85,2.27
47.236.116.26,2052,2052,false,SIN,Asia Pacific,Singapore,14,2.27
8.219.122.96,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.27
8.222.162.45,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.26
47.236.124.115,2052,2052,false,SIN,Asia Pacific,Singapore,12,2.25
8.222.198.105,2052,2052,false,SIN,Asia Pacific,Singapore,10,2.25
8.219.82.35,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.24
47.236.145.85,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.23
8.222.168.24,2052,2052,false,SIN,Asia Pacific,Singapore,9,2.23
8.219.3.53,2052,2052,false,SIN,Asia Pacific,Singapore,10,2.23
47.236.169.15,2052,2052,false,SIN,Asia Pacific,Singapore,12,2.23
8.222.134.170,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.22
47.245.33.56,2052,2052,false,NRT,Asia Pacific,Tokyo,81,2.22
47.245.33.163,2052,2052,false,NRT,Asia Pacific,Tokyo,81,2.21
8.219.134.117,2052,2052,false,SIN,Asia Pacific,Singapore,7,2.19
47.236.163.221,2052,2052,false,SIN,Asia Pacific,Singapore,17,2.17
8.219.202.130,2052,2052,false,SIN,Asia Pacific,Singapore,10,2.16
8.219.103.126,2052,2052,false,SIN,Asia Pacific,Singapore,7,2.16
8.219.194.170,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.15
47.236.184.14,2052,2052,false,SIN,Asia Pacific,Singapore,17,2.14
47.245.55.99,2052,2052,false,NRT,Asia Pacific,Tokyo,73,2.13
8.222.229.102,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.12
8.219.137.50,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.12
47.245.59.243,2052,2052,false,NRT,Asia Pacific,Tokyo,84,2.11
8.219.210.93,2052,2052,false,SIN,Asia Pacific,Singapore,9,2.10
8.219.86.200,2052,2052,false,SIN,Asia Pacific,Singapore,9,2.10
8.219.140.63,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.09
8.219.250.239,2052,2052,false,SIN,Asia Pacific,Singapore,9,2.09
8.222.249.190,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.09
47.245.37.12,2052,2052,false,NRT,Asia Pacific,Tokyo,74,2.07
8.222.252.150,2052,2052,false,SIN,Asia Pacific,Singapore,13,2.06
8.222.248.188,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.05
8.219.170.232,2052,2052,false,SIN,Asia Pacific,Singapore,8,2.05
8.222.136.196,2052,2052,false,SIN,Asia Pacific,Singapore,4,2.04
8.222.212.172,2052,2052,false,SIN,Asia Pacific,Singapore,6,2.02
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,2.01
8.219.208.69,2052,2052,false,SIN,Asia Pacific,Singapore,7,2.00
47.236.249.41,2052,2052,false,SIN,Asia Pacific,Singapore,11,1.99
8.219.112.75,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.99
8.222.154.50,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.98
8.219.78.1,2052,2052,false,SIN,Asia Pacific,Singapore,11,1.98
8.222.223.34,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.97
8.219.170.180,2052,2052,false,SIN,Asia Pacific,Singapore,10,1.97
8.219.79.74,2052,2052,false,SIN,Asia Pacific,Singapore,10,1.96
47.245.42.162,2052,2052,false,NRT,Asia Pacific,Tokyo,81,1.95
47.245.54.140,2052,2052,false,NRT,Asia Pacific,Tokyo,83,1.95
8.219.148.161,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.95
47.237.3.57,2052,2052,false,SIN,Asia Pacific,Singapore,12,1.94
8.222.180.242,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.94
47.245.54.98,2052,2052,false,NRT,Asia Pacific,Tokyo,72,1.94
8.219.101.138,2052,2052,false,SIN,Asia Pacific,Singapore,11,1.93
8.219.104.242,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.91
8.219.173.233,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.91
8.219.106.156,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.90
8.219.104.242,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.89
8.219.74.35,2052,2052,false,SIN,Asia Pacific,Singapore,6,1.89
47.245.52.153,2052,2052,false,NRT,Asia Pacific,Tokyo,75,1.88
8.219.106.15,2052,2052,false,SIN,Asia Pacific,Singapore,10,1.88
47.245.53.50,2052,2052,false,NRT,Asia Pacific,Tokyo,83,1.87
8.219.153.136,2052,2052,false,SIN,Asia Pacific,Singapore,6,1.86
47.245.29.215,2052,2052,false,NRT,Asia Pacific,Tokyo,80,1.86
8.219.122.55,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.85
8.219.217.81,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.82
8.219.161.102,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.80
8.219.139.86,2052,2052,false,SIN,Asia Pacific,Singapore,5,1.80
8.219.199.220,2052,2052,false,SIN,Asia Pacific,Singapore,10,1.80
8.222.244.192,2052,2052,false,SIN,Asia Pacific,Singapore,22,1.80
47.236.106.37,2052,2052,false,SIN,Asia Pacific,Singapore,5,1.79
47.236.187.144,2052,2052,false,SIN,Asia Pacific,Singapore,15,1.79
8.222.131.102,2052,2052,false,SIN,Asia Pacific,Singapore,12,1.79
8.219.255.171,2052,2052,false,SIN,Asia Pacific,Singapore,10,1.78
8.219.87.34,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.78
8.219.78.222,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.77
8.219.156.148,2052,2052,false,SIN,Asia Pacific,Singapore,6,1.76
8.219.77.91,2052,2052,false,SIN,Asia Pacific,Singapore,16,1.76
8.219.67.133,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.75
8.222.147.203,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.75
47.245.38.233,2052,2052,false,NRT,Asia Pacific,Tokyo,72,1.75
47.245.31.0,2052,2052,false,NRT,Asia Pacific,Tokyo,83,1.73
8.219.106.156,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.73
47.245.7.212,2052,2052,false,NRT,Asia Pacific,Tokyo,82,1.72
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,11,1.71
47.245.33.158,2052,2052,false,NRT,Asia Pacific,Tokyo,84,1.71
47.236.181.155,2052,2052,false,SIN,Asia Pacific,Singapore,18,1.69
8.219.167.65,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.67
8.222.255.15,2052,2052,false,SIN,Asia Pacific,Singapore,13,1.65
8.219.111.147,2052,2052,false,SIN,Asia Pacific,Singapore,5,1.65
47.236.204.110,2052,2052,false,SIN,Asia Pacific,Singapore,4,1.63
8.219.174.142,2052,2052,false,SIN,Asia Pacific,Singapore,4,1.62
47.245.58.250,2052,2052,false,NRT,Asia Pacific,Tokyo,83,1.62
8.222.212.219,2052,2052,false,SIN,Asia Pacific,Singapore,14,1.61
8.219.72.50,2052,2052,false,SIN,Asia Pacific,Singapore,12,1.61
8.219.193.22,2052,2052,false,SIN,Asia Pacific,Singapore,6,1.60
8.219.152.195,2052,2052,false,SIN,Asia Pacific,Singapore,5,1.59
47.245.4.219,2052,2052,false,NRT,Asia Pacific,Tokyo,84,1.58
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,13,1.58
8.219.142.191,2052,2052,false,SIN,Asia Pacific,Singapore,15,1.57
8.219.113.27,2052,2052,false,SIN,Asia Pacific,Singapore,16,1.56
47.236.169.15,2052,2052,false,SIN,Asia Pacific,Singapore,16,1.56
8.219.230.254,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.55
8.219.102.252,2052,2052,false,SIN,Asia Pacific,Singapore,11,1.55
8.222.224.163,2052,2052,false,SIN,Asia Pacific,Singapore,12,1.53
8.222.145.164,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.52
8.219.193.202,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.51
8.219.103.57,2052,2052,false,SIN,Asia Pacific,Singapore,11,1.50
8.219.94.44,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.49
47.245.29.64,2052,2052,false,NRT,Asia Pacific,Tokyo,74,1.48
47.245.14.160,2052,2052,false,NRT,Asia Pacific,Tokyo,75,1.47
8.219.159.232,2052,2052,false,SIN,Asia Pacific,Singapore,5,1.47
47.236.169.141,2052,2052,false,SIN,Asia Pacific,Singapore,6,1.44
47.237.5.164,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.44
8.219.253.185,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.44
8.219.198.139,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.44
8.219.73.21,2052,2052,false,SIN,Asia Pacific,Singapore,5,1.43
8.219.86.200,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.43
8.222.149.233,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.42
47.245.62.84,2052,2052,false,NRT,Asia Pacific,Tokyo,74,1.40
8.219.188.162,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.39
8.219.129.38,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.36
47.245.59.188,2052,2052,false,NRT,Asia Pacific,Tokyo,71,1.35
47.245.52.240,2052,2052,false,NRT,Asia Pacific,Tokyo,75,1.34
47.245.37.94,2052,2052,false,NRT,Asia Pacific,Tokyo,83,1.33
47.245.56.50,2052,2052,false,NRT,Asia Pacific,Tokyo,74,1.31
8.219.201.245,2052,2052,false,SIN,Asia Pacific,Singapore,10,1.31
47.245.32.215,2052,2052,false,NRT,Asia Pacific,Tokyo,72,1.29
47.245.37.98,2052,2052,false,NRT,Asia Pacific,Tokyo,85,1.29
8.219.179.34,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.28
47.245.34.140,2052,2052,false,NRT,Asia Pacific,Tokyo,75,1.28
8.222.197.251,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.27
8.219.65.191,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.27
8.219.215.12,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.26
47.236.165.25,2052,2052,false,SIN,Asia Pacific,Singapore,10,1.26
8.222.136.196,2052,2052,false,SIN,Asia Pacific,Singapore,12,1.26
8.219.5.10,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.24
8.219.157.97,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.23
8.222.144.50,2052,2052,false,SIN,Asia Pacific,Singapore,5,1.23
8.219.89.201,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.22
8.219.141.174,2052,2052,false,SIN,Asia Pacific,Singapore,11,1.22
8.219.72.51,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.21
8.222.138.175,2052,2052,false,SIN,Asia Pacific,Singapore,14,1.15
47.245.52.165,2052,2052,false,NRT,Asia Pacific,Tokyo,74,1.14
8.219.167.113,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.14
8.219.90.32,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.14
47.245.40.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,154,1.13
8.219.70.117,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.13
8.219.170.232,2052,2052,false,SIN,Asia Pacific,Singapore,8,1.12
8.219.157.97,2052,2052,false,SIN,Asia Pacific,Singapore,7,1.08
47.236.150.109,2052,2052,false,SIN,Asia Pacific,Singapore,19,1.08
8.219.178.101,2052,2052,false,SIN,Asia Pacific,Singapore,5,1.08
8.219.154.107,2052,2052,false,SIN,Asia Pacific,Singapore,10,1.08
8.219.101.138,2052,2052,false,SIN,Asia Pacific,Singapore,6,1.07
8.219.238.145,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.06
8.219.107.135,2052,2052,false,SIN,Asia Pacific,Singapore,4,1.06
47.245.8.156,2052,2052,false,NRT,Asia Pacific,Tokyo,80,1.05
47.245.4.22,2052,2052,false,HKG,Asia Pacific,Hong Kong,153,1.05
8.222.129.245,2052,2052,false,SIN,Asia Pacific,Singapore,12,1.05
8.222.128.131,2052,2052,false,SIN,Asia Pacific,Singapore,6,1.04
47.245.34.36,2052,2052,false,NRT,Asia Pacific,Tokyo,73,1.02
8.219.222.8,2052,2052,false,SIN,Asia Pacific,Singapore,9,1.01
8.219.191.40,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.98
8.219.78.1,2052,2052,false,SIN,Asia Pacific,Singapore,10,0.98
8.219.134.63,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.93
8.219.53.142,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.92
47.236.149.160,2052,2052,false,SIN,Asia Pacific,Singapore,10,0.87
8.222.214.13,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.87
8.219.186.189,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.86
8.219.114.201,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.85
8.219.103.65,2052,2052,false,SIN,Asia Pacific,Singapore,10,0.83
47.245.41.84,2052,2052,false,NRT,Asia Pacific,Tokyo,82,0.82
47.245.6.9,2052,2052,false,HKG,Asia Pacific,Hong Kong,129,0.78
47.245.41.169,2052,2052,false,NRT,Asia Pacific,Tokyo,71,0.75
8.219.124.227,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.71
47.245.39.49,2052,2052,false,HKG,Asia Pacific,Hong Kong,134,0.70
47.245.52.165,2052,2052,false,NRT,Asia Pacific,Tokyo,85,0.69
47.245.55.99,2052,2052,false,NRT,Asia Pacific,Tokyo,72,0.65
47.245.57.38,2052,2052,false,HKG,Asia Pacific,Hong Kong,130,0.64
47.236.125.62,2052,2052,false,NRT,Asia Pacific,Tokyo,96,0.63
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,0.62
8.219.55.31,2052,2052,false,NRT,Asia Pacific,Tokyo,84,0.62
8.219.209.14,2052,2052,false,SIN,Asia Pacific,Singapore,10,0.61
8.219.153.44,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.60
8.219.247.203,2052,2052,false,SIN,Asia Pacific,Singapore,10,0.59
47.245.29.126,2052,2052,false,NRT,Asia Pacific,Tokyo,81,0.58
8.218.149.193,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,0.55
8.219.161.102,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.55
8.222.153.11,2052,2052,false,NRT,Asia Pacific,Tokyo,70,0.52
47.245.30.65,2052,2052,false,NRT,Asia Pacific,Tokyo,85,0.51
47.76.178.146,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,0.49
8.219.73.188,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.46
47.236.125.62,2052,2052,false,NRT,Asia Pacific,Tokyo,94,0.43
47.245.8.68,2052,2052,false,NRT,Asia Pacific,Tokyo,73,0.42
47.245.40.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,154,0.41
8.219.50.180,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.41
47.245.9.99,2052,2052,false,NRT,Asia Pacific,Tokyo,81,0.40
8.219.82.177,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.36
8.219.250.239,2052,2052,false,SIN,Asia Pacific,Singapore,6,0.35
8.222.237.131,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.30
8.222.212.255,2052,0,false,SIN,Asia Pacific,Singapore,7,0.29
8.222.212.255,2052,0,false,SIN,Asia Pacific,Singapore,6,0.29
8.219.140.229,2052,2052,false,SIN,Asia Pacific,Singapore,8,0.28
47.236.6.170,2052,0,false,SIN,Asia Pacific,Singapore,6,0.28
8.219.51.227,2052,0,false,SIN,Asia Pacific,Singapore,3,0.28
8.219.216.234,2052,0,false,SIN,Asia Pacific,Singapore,11,0.28
8.219.145.245,2052,2052,false,SIN,Asia Pacific,Singapore,7,0.27
8.219.56.244,2052,0,false,SIN,Asia Pacific,Singapore,9,0.27
47.236.28.170,2052,0,false,SIN,Asia Pacific,Singapore,3,0.27
8.219.96.228,2052,0,false,SIN,Asia Pacific,Singapore,7,0.27
8.222.171.236,2052,0,false,SIN,Asia Pacific,Singapore,5,0.27
8.222.156.205,2052,0,false,SIN,Asia Pacific,Singapore,6,0.26
8.219.193.97,2052,0,false,SIN,Asia Pacific,Singapore,10,0.26
47.236.120.9,2052,0,false,SIN,Asia Pacific,Singapore,5,0.26
8.222.199.55,2052,0,false,SIN,Asia Pacific,Singapore,8,0.26
8.219.153.253,2052,0,false,SIN,Asia Pacific,Singapore,7,0.26
8.219.102.123,2052,0,false,SIN,Asia Pacific,Singapore,9,0.25
47.236.164.65,2052,0,false,SIN,Asia Pacific,Singapore,9,0.25
8.219.153.253,2052,0,false,SIN,Asia Pacific,Singapore,4,0.25
47.236.172.247,2052,0,false,SIN,Asia Pacific,Singapore,8,0.25
47.236.169.202,2052,0,false,SIN,Asia Pacific,Singapore,12,0.25
47.236.120.9,2052,0,false,SIN,Asia Pacific,Singapore,6,0.24
8.219.208.104,2052,0,false,SIN,Asia Pacific,Singapore,3,0.24
8.219.251.207,2052,0,false,SIN,Asia Pacific,Singapore,4,0.24
8.219.208.104,2052,0,false,SIN,Asia Pacific,Singapore,7,0.24
47.236.169.202,2052,0,false,SIN,Asia Pacific,Singapore,19,0.24
8.219.123.11,2052,0,false,SIN,Asia Pacific,Singapore,6,0.24
8.219.102.123,2052,0,false,SIN,Asia Pacific,Singapore,7,0.23
8.219.210.214,2052,0,false,SIN,Asia Pacific,Singapore,9,0.23
47.236.175.53,2052,0,false,SIN,Asia Pacific,Singapore,6,0.23
8.219.110.41,2052,0,false,SIN,Asia Pacific,Singapore,12,0.23
8.219.51.227,2052,0,false,SIN,Asia Pacific,Singapore,7,0.23
8.222.145.43,2052,0,false,SIN,Asia Pacific,Singapore,15,0.23
8.219.8.244,2052,0,false,SIN,Asia Pacific,Singapore,9,0.23
8.222.199.55,2052,0,false,SIN,Asia Pacific,Singapore,6,0.23
47.236.160.50,2052,0,false,SIN,Asia Pacific,Singapore,9,0.23
8.219.54.152,2052,0,false,SIN,Asia Pacific,Singapore,7,0.22
47.236.6.170,2052,0,false,SIN,Asia Pacific,Singapore,16,0.22
8.219.193.97,2052,0,false,SIN,Asia Pacific,Singapore,7,0.22
47.236.175.53,2052,0,false,SIN,Asia Pacific,Singapore,9,0.22
47.236.172.247,2052,0,false,SIN,Asia Pacific,Singapore,14,0.22
8.219.54.152,2052,0,false,SIN,Asia Pacific,Singapore,6,0.22
47.236.99.59,2052,0,false,SIN,Asia Pacific,Singapore,15,0.22
8.219.239.79,2052,0,false,SIN,Asia Pacific,Singapore,7,0.21
47.236.198.218,2052,0,false,SIN,Asia Pacific,Singapore,12,0.21
8.219.200.178,2052,0,false,SIN,Asia Pacific,Singapore,8,0.21
